id_paciente,nombre,rut,Edad,fecha_registro,id_medico,FamiliarPrimerGradoCC,FamiliarSegundoGradoCC,DiagnosticoPrevioCancer,Ejercicio,Alcohol,Mamografia,Menstruacion,PrimerHijo,riesgo,Edad_Original,Puntaje,Riesgo
7386,Stoddard,386567053,1.0,9/10/2025,1,0.0,1,1,0.0,1,0,,1,Bajo,46.0,57,2
7130,Aime,889499635,1.0,9/10/2025,1,1.0,1,0,1.0,1,0,,0,Bajo,40.0,45,1
7565,Felicia,980942693,3.0,9/10/2025,1,0.0,0,1,2.0,0,1,,0,Moderado,65.0,51,2
7217,Clari,734777938,0.0,9/10/2025,1,1.0,0,1,1.0,3,1,,1,Moderado,29.0,74,2
7415,Cassi,392894661,3.0,9/10/2025,1,1.0,0,0,3.0,1,0,,2,Alto,91.0,56,2
7471,Martha,226697766,,9/10/2025,1,0.0,1,1,0.0,3,0,,1,Moderado,,58,2
7161,Darcee,542987830,3.0,9/10/2025,1,1.0,1,0,1.0,2,0,,1,Bajo,64.0,68,2
7245,Karrie,146994372,1.0,9/10/2025,1,1.0,0,1,0.0,1,1,,1,Alto,41.0,75,2
7789,Anestassia,719214299,3.0,9/10/2025,1,0.0,0,0,1.0,0,0,,1,Alto,80.0,34,1
7881,Ninnette,737910668,3.0,9/10/2025,1,0.0,1,0,2.0,2,0,,2,Bajo,77.0,41,1
7977,Ardyth,304399805,2.0,9/10/2025,1,1.0,0,1,0.0,3,0,,2,Moderado,57.0,94,2
7901,Morgana,754363580,3.0,9/10/2025,1,1.0,0,1,2.0,2,0,,0,Moderado,94.0,84,2
7038,Nolie,619375091,0.0,9/10/2025,1,0.0,0,0,2.0,1,0,,1,Moderado,20.0,11,0
7586,Georgia,158476803,3.0,9/10/2025,1,0.0,0,1,1.0,0,1,,0,Alto,95.0,56,2
7577,Joice,320490259,0.0,9/10/2025,1,0.0,0,0,1.0,1,0,,2,Alto,23.0,19,0
7624,Dorothy,964103166,0.0,9/10/2025,1,1.0,1,0,2.0,0,0,,0,Bajo,35.0,33,1
7737,Valery,623445351,3.0,9/10/2025,1,0.0,1,1,3.0,1,0,,1,Bajo,90.0,62,2
7764,Theresa,314021743,3.0,9/10/2025,1,1.0,0,0,1.0,3,1,,1,Moderado,76.0,64,2
7307,Blakelee,433743517,3.0,9/10/2025,1,0.0,0,1,2.0,0,0,,2,Alto,99.0,62,2
7789,Concordia,760216817,1.0,9/10/2025,1,0.0,1,0,2.0,2,0,,1,Alto,45.0,23,1
7817,Kelly,422921057,1.0,9/10/2025,1,0.0,1,1,2.0,2,0,,2,Bajo,49.0,56,2
7174,Leigha,430049562,,9/10/2025,1,0.0,1,0,3.0,2,0,,0,Bajo,,10,0
7046,Aleece,694727393,3.0,9/10/2025,1,0.0,1,1,0.0,1,1,,1,Alto,99.0,69,2
7645,Debby,594768854,1.0,9/10/2025,1,0.0,1,0,1.0,0,0,,1,Moderado,45.0,23,1
7334,Gabriel,174227241,0.0,9/10/2025,1,1.0,1,0,1.0,0,0,,0,Moderado,19.0,38,1
7497,Eleanore,855786836,3.0,9/10/2025,1,0.0,1,1,0.0,3,1,,0,Alto,66.0,70,2
7306,Goldi,977984461,3.0,9/10/2025,1,0.0,0,1,0.0,1,0,,1,Moderado,90.0,68,2
7867,Loren,360183039,1.0,9/10/2025,1,0.0,0,1,2.0,0,1,,1,Bajo,40.0,41,1
7865,Rhianna,687089389,0.0,9/10/2025,1,0.0,1,0,,3,1,,2,Alto,31.0,28,1
7839,Opalina,865678532,3.0,9/10/2025,1,1.0,1,1,3.0,0,0,,2,Bajo,69.0,88,2
7837,Brana,333593796,,9/10/2025,1,1.0,0,1,0.0,3,0,,0,Moderado,,74,2
7728,Cecilla,953666218,3.0,9/10/2025,1,0.0,0,0,2.0,2,1,,0,Moderado,71.0,26,1
7491,Gwenore,603818168,3.0,9/10/2025,1,1.0,1,1,1.0,2,1,,1,Alto,69.0,95,2
7571,Stefania,179906694,2.0,9/10/2025,1,0.0,1,1,3.0,2,1,,2,Bajo,52.0,57,2
7138,Bernadine,798404776,3.0,9/10/2025,1,1.0,0,1,2.0,2,0,,2,Alto,82.0,92,2
7573,Claudia,430547388,0.0,9/10/2025,1,0.0,1,0,2.0,0,1,,1,Alto,33.0,10,0
7256,Margarette,487674455,3.0,9/10/2025,1,1.0,1,0,2.0,0,1,,2,Bajo,67.0,58,2
7945,Jessika,400271110,2.0,9/10/2025,1,0.0,1,1,2.0,3,1,,2,Moderado,58.0,63,2
7604,Chrysler,405314272,,9/10/2025,1,1.0,1,1,3.0,3,0,,2,Bajo,,76,2
7850,Hope,949142544,,9/10/2025,1,0.0,0,0,3.0,3,0,,2,Moderado,,17,0
7635,Arabela,104306234,3.0,9/10/2025,1,0.0,0,1,0.0,1,1,,0,Moderado,97.0,60,2
7678,Hailee,510539868,0.0,9/10/2025,1,0.0,1,0,3.0,3,0,,0,Moderado,27.0,13,0
7561,Arleyne,150579323,3.0,9/10/2025,1,0.0,0,0,1.0,2,0,,0,Moderado,77.0,34,1
7663,Rena,950576867,,9/10/2025,1,1.0,0,0,,0,0,,1,Alto,,41,1
7689,Patty,742861986,0.0,9/10/2025,1,1.0,1,0,1.0,0,0,,2,Bajo,35.0,46,1
7090,Ericha,739979277,3.0,9/10/2025,1,1.0,0,0,2.0,2,0,,2,Alto,86.0,62,2
7873,Noella,391809961,0.0,9/10/2025,1,1.0,1,1,0.0,1,1,,2,Moderado,19.0,77,2
7437,Dix,636017328,3.0,9/10/2025,1,0.0,0,0,3.0,0,0,,1,Moderado,73.0,26,1
7069,Alisun,178461582,3.0,9/10/2025,1,1.0,1,0,2.0,0,0,,0,Moderado,68.0,53,2
7844,Clary,105164399,0.0,9/10/2025,1,0.0,0,1,3.0,0,1,,2,Moderado,36.0,36,1
7330,Stace,890448092,3.0,9/10/2025,1,1.0,1,1,3.0,0,1,,2,Alto,83.0,85,2
7439,Jean,535797256,0.0,9/10/2025,1,0.0,0,1,0.0,0,1,,1,Alto,39.0,43,1
7592,Damara,306018150,3.0,9/10/2025,1,1.0,0,1,0.0,2,1,,0,Alto,97.0,88,2
7177,Heather,178142714,0.0,9/10/2025,1,1.0,0,1,0.0,0,1,,1,Bajo,23.0,68,2
7636,Lila,716471064,3.0,9/10/2025,1,1.0,0,1,3.0,2,1,,1,Moderado,98.0,83,2
7409,Tonya,588776477,3.0,9/10/2025,1,1.0,0,0,0.0,3,1,,1,Alto,61.0,66,2
7022,Kayley,309982528,3.0,9/10/2025,1,0.0,1,0,3.0,0,1,,1,Alto,79.0,27,1
7948,Adora,479932417,,9/10/2025,1,1.0,1,0,1.0,3,0,,2,Moderado,,54,2
7533,Julee,307521601,,9/10/2025,1,1.0,0,0,2.0,2,1,,1,Moderado,,36,1
7012,Carmita,117169468,3.0,9/10/2025,1,1.0,0,1,1.0,1,1,,0,Bajo,94.0,83,2
7939,Rivalee,262615826,2.0,9/10/2025,1,1.0,1,1,,0,1,,2,Alto,51.0,87,2
7931,Marie-jeanne,466022053,1.0,9/10/2025,1,0.0,1,0,3.0,0,0,,2,Moderado,47.0,18,0
7550,Jelene,438005394,0.0,9/10/2025,1,0.0,1,1,3.0,2,0,,2,Moderado,21.0,48,1
7303,Gae,485024794,3.0,9/10/2025,1,0.0,1,0,,1,0,,0,Bajo,62.0,37,1
7982,Loralie,919389942,0.0,9/10/2025,1,1.0,1,0,3.0,2,0,,2,Moderado,18.0,43,1
7857,Valida,885342810,,9/10/2025,1,1.0,1,0,3.0,2,0,,0,Moderado,,35,1
7907,Dana,169715029,1.0,9/10/2025,1,0.0,1,0,0.0,3,0,,0,Bajo,45.0,28,1
7935,Anica,942176552,3.0,9/10/2025,1,0.0,1,1,1.0,0,1,,0,Moderado,66.0,60,2
7718,Lexy,608311458,0.0,9/10/2025,1,1.0,1,0,1.0,3,1,,0,Bajo,36.0,43,1
7540,Blanche,652235131,2.0,9/10/2025,1,1.0,1,0,3.0,0,1,,2,Moderado,53.0,47,1
7537,Margi,905051374,3.0,9/10/2025,1,1.0,0,1,1.0,3,1,,0,Alto,92.0,89,2
7507,Arluene,411142165,3.0,9/10/2025,1,1.0,0,1,1.0,3,1,,2,Moderado,69.0,97,2
7604,Terry,199933451,3.0,9/10/2025,1,1.0,0,0,2.0,2,1,,2,Bajo,76.0,59,2
7198,Annabela,398967069,3.0,9/10/2025,1,0.0,0,1,0.0,3,0,,1,Bajo,68.0,74,2
7775,Lesley,457827766,2.0,9/10/2025,1,1.0,0,0,0.0,0,1,,0,Bajo,51.0,45,1
7762,Jacquie,744018698,2.0,9/10/2025,1,0.0,0,1,,0,0,,2,Moderado,59.0,61,2
7632,Doti,219410898,2.0,9/10/2025,1,1.0,1,0,0.0,1,1,,2,Moderado,53.0,59,2
7567,Indira,980068359,1.0,9/10/2025,1,1.0,0,0,1.0,1,1,,0,Alto,41.0,38,1
7403,Idalia,588171893,0.0,9/10/2025,1,1.0,0,0,1.0,2,1,,1,Bajo,18.0,41,1
7852,Delora,309522182,3.0,9/10/2025,1,1.0,1,1,0.0,1,0,,0,Alto,79.0,92,2
7558,Adeline,245580395,3.0,9/10/2025,1,0.0,1,1,1.0,2,1,,0,Moderado,91.0,65,2
7289,Tabbitha,150789155,3.0,9/10/2025,1,1.0,0,0,1.0,1,1,,0,Bajo,68.0,53,2
7290,Natasha,830474105,1.0,9/10/2025,1,1.0,0,0,2.0,0,0,,2,Alto,46.0,42,1
7597,Eadith,854760269,1.0,9/10/2025,1,0.0,0,1,1.0,1,0,,1,Moderado,46.0,51,2
7653,Jaquelin,393298204,2.0,9/10/2025,1,1.0,0,1,0.0,2,1,,0,Bajo,59.0,80,2
7066,Marice,224539502,0.0,9/10/2025,1,1.0,1,1,0.0,3,0,,2,Moderado,34.0,86,2
7742,Liane,877390919,1.0,9/10/2025,1,0.0,0,1,2.0,1,1,,0,Alto,40.0,38,1
7849,Kerrin,132883042,1.0,9/10/2025,1,1.0,0,1,3.0,0,0,,2,Alto,45.0,69,2
7575,Hailee,489063544,3.0,9/10/2025,1,1.0,0,1,1.0,3,0,,1,Bajo,70.0,97,2
7211,Karlotta,793619192,0.0,9/10/2025,1,1.0,1,1,1.0,3,0,,2,Alto,26.0,84,2
7191,Annadiana,818761644,3.0,9/10/2025,1,0.0,0,1,1.0,2,0,,2,Moderado,95.0,72,2
7428,Zsazsa,251124428,1.0,9/10/2025,1,0.0,0,1,0.0,3,0,,2,Bajo,44.0,62,2
7846,Joellyn,597225014,0.0,9/10/2025,1,0.0,1,0,2.0,3,1,,2,Alto,20.0,21,1
7996,Mollee,923156634,0.0,9/10/2025,1,,0,0,1.0,3,1,,1,Moderado,38.0,19,0
7535,Roberta,649390410,0.0,9/10/2025,1,0.0,0,0,,0,0,,1,Bajo,18.0,16,0
7427,Lou,711608461,3.0,9/10/2025,1,1.0,0,0,,3,1,,2,Alto,78.0,69,2
7097,Godiva,113996675,3.0,9/10/2025,1,0.0,1,0,0.0,2,1,,2,Moderado,92.0,45,1
7237,Fanny,523026269,3.0,9/10/2025,1,1.0,0,0,3.0,3,1,,1,Alto,77.0,56,2
7244,Tammi,641376213,0.0,9/10/2025,1,1.0,1,0,3.0,1,1,,0,Moderado,36.0,29,1
7586,Nedda,328746087,3.0,9/10/2025,1,1.0,0,1,,3,1,,1,Bajo,79.0,96,2
7928,Lana,298547422,3.0,9/10/2025,1,0.0,1,1,3.0,2,1,,1,Moderado,100.0,62,2
7931,Prudi,945293753,0.0,9/10/2025,1,,0,0,2.0,3,0,,0,Alto,34.0,12,0
7821,Kesley,212443568,3.0,9/10/2025,1,0.0,0,1,0.0,2,1,,0,Bajo,92.0,63,2
7168,Rhianna,264868755,3.0,9/10/2025,1,1.0,0,0,0.0,1,0,,0,Alto,74.0,58,2
7646,Dorthy,426579612,2.0,9/10/2025,1,0.0,0,1,3.0,0,0,,0,Alto,51.0,43,1
7468,Cathee,871427355,3.0,9/10/2025,1,1.0,0,1,1.0,2,1,,2,Moderado,94.0,94,2
7778,Claire,572044984,2.0,9/10/2025,1,0.0,1,1,2.0,3,0,,1,Bajo,51.0,63,2
7322,Renell,517040466,3.0,9/10/2025,1,0.0,0,0,2.0,3,1,,2,Alto,98.0,37,1
7012,Philippine,565899112,3.0,9/10/2025,1,1.0,0,1,3.0,3,1,,1,Bajo,66.0,86,2
7085,Alexia,856189307,1.0,9/10/2025,1,0.0,1,0,1.0,1,0,,2,Bajo,42.0,28,1
7877,Lita,247258344,0.0,9/10/2025,1,0.0,0,0,2.0,1,1,,0,Bajo,37.0,3,0
7009,Avrit,213843258,0.0,9/10/2025,1,,1,0,3.0,3,0,,0,Bajo,22.0,13,0
7108,Lind,471109024,1.0,9/10/2025,1,1.0,1,1,3.0,0,1,,2,Bajo,42.0,70,2
7792,Gwyneth,216026108,0.0,9/10/2025,1,1.0,0,1,0.0,2,0,,1,Moderado,25.0,76,2
7108,Michal,686508011,1.0,9/10/2025,1,0.0,0,0,3.0,1,0,,0,Moderado,46.0,8,0
7599,Lorita,582657929,0.0,9/10/2025,1,1.0,1,0,0.0,1,0,,1,Moderado,36.0,47,1
7278,Tasha,233497402,3.0,9/10/2025,1,0.0,1,0,,2,0,,0,Moderado,65.0,40,1
7756,Enrichetta,324182464,3.0,9/10/2025,1,0.0,0,1,2.0,2,1,,1,Moderado,88.0,61,2
7525,Laetitia,292790322,2.0,9/10/2025,1,1.0,0,1,2.0,2,1,,0,Moderado,59.0,73,2
7085,Zuzana,132226378,0.0,9/10/2025,1,0.0,0,1,3.0,3,1,,0,Bajo,24.0,36,1
7832,Susie,844805083,0.0,9/10/2025,1,0.0,1,0,0.0,0,0,,2,Alto,22.0,23,1
7693,Harrietta,708173241,0.0,9/10/2025,1,0.0,0,1,2.0,2,1,,1,Moderado,18.0,41,1
7640,Cherry,412648151,,9/10/2025,1,0.0,1,1,1.0,0,1,,0,Moderado,,40,1
7502,Daffy,998485000,3.0,9/10/2025,1,0.0,1,0,2.0,0,0,,0,Bajo,71.0,28,1
7875,Kelli,183883817,2.0,9/10/2025,1,0.0,0,0,0.0,0,0,,0,Moderado,52.0,23,1
7218,Dorene,940212185,0.0,9/10/2025,1,1.0,0,0,1.0,2,1,,0,Alto,19.0,36,1
7186,Dayna,615103973,3.0,9/10/2025,1,1.0,1,0,1.0,0,1,,1,Alto,60.0,60,2
7069,Koo,910814710,3.0,9/10/2025,1,0.0,1,0,0.0,0,1,,0,Alto,91.0,32,1
7129,Zorah,721585069,0.0,9/10/2025,1,0.0,1,0,0.0,3,0,,2,Bajo,18.0,31,1
7376,Dulcia,992055283,3.0,9/10/2025,1,0.0,0,1,0.0,0,0,,2,Moderado,74.0,69,2
7325,Sheena,261441097,0.0,9/10/2025,1,1.0,0,0,1.0,2,0,,2,Moderado,32.0,47,1
7327,Marys,572230960,3.0,9/10/2025,1,1.0,0,1,2.0,3,0,,1,Alto,100.0,92,2
7930,Cammie,417564498,1.0,9/10/2025,1,1.0,1,0,0.0,0,1,,2,Moderado,49.0,50,2
7179,Ginnifer,801732261,0.0,9/10/2025,1,1.0,1,0,0.0,3,0,,1,Bajo,36.0,53,2
7599,Thekla,634675931,1.0,9/10/2025,1,0.0,0,0,2.0,2,1,,1,Moderado,49.0,16,0
7467,Anthe,451717608,3.0,9/10/2025,1,1.0,1,1,2.0,3,1,,2,Alto,85.0,96,2
7719,Genny,764533326,0.0,9/10/2025,1,1.0,1,0,1.0,3,0,,2,Alto,39.0,54,2
7056,Jelene,247476887,3.0,9/10/2025,1,1.0,0,0,2.0,0,0,,1,Moderado,84.0,54,2
7686,Deerdre,755669970,3.0,9/10/2025,1,1.0,1,0,3.0,1,1,,0,Alto,92.0,49,1
7937,Elianora,754706213,2.0,9/10/2025,1,0.0,1,0,0.0,3,0,,0,Alto,58.0,35,1
8156,Astrid,239076470,3.0,9/10/2025,1,0.0,1,0,0.0,3,1,,1,Alto,97.0,45,1
8708,Kimberlyn,790820533,2.0,9/10/2025,1,1.0,0,1,3.0,3,1,,0,Bajo,53.0,73,2
8606,Belicia,616222005,2.0,9/10/2025,1,1.0,0,0,1.0,3,0,,0,Moderado,50.0,54,2
8220,Tabitha,169206731,0.0,9/10/2025,1,0.0,1,1,3.0,2,0,,1,Bajo,28.0,45,1
8252,Gwendolen,403661394,3.0,9/10/2025,1,0.0,1,1,0.0,2,0,,0,Moderado,60.0,70,2
8729,Calli,859476976,3.0,9/10/2025,1,0.0,1,0,0.0,0,1,,1,Bajo,77.0,37,1
8105,Rafaelia,812486303,3.0,9/10/2025,1,0.0,1,1,0.0,1,1,,2,Moderado,76.0,72,2
8700,Lorna,177756966,3.0,9/10/2025,1,0.0,1,1,3.0,3,1,,0,Moderado,62.0,60,2
8664,Francoise,372889648,0.0,9/10/2025,1,1.0,1,0,0.0,2,0,,2,Alto,27.0,53,2
8774,Mommy,759376582,,9/10/2025,1,0.0,0,0,,1,0,,2,Alto,,21,1
8397,Vilma,638422311,0.0,9/10/2025,1,1.0,1,0,2.0,3,0,,2,Moderado,28.0,49,1
8201,Domeniga,946579947,3.0,9/10/2025,1,0.0,0,0,2.0,0,1,,0,Bajo,93.0,21,1
8772,Maryjo,452814011,3.0,9/10/2025,1,1.0,0,1,1.0,2,0,,1,Alto,72.0,94,2
8701,Ardys,287657676,3.0,9/10/2025,1,0.0,1,1,1.0,3,1,,2,Alto,62.0,76,2
8024,Ezmeralda,163961453,2.0,9/10/2025,1,0.0,0,1,0.0,0,1,,2,Bajo,53.0,58,2
8613,Gwenni,901954715,0.0,9/10/2025,1,1.0,0,1,2.0,3,1,,0,Bajo,33.0,64,2
8921,Gillan,154257583,3.0,9/10/2025,1,1.0,0,0,3.0,2,0,,0,Moderado,77.0,51,2
8280,Laetitia,129580132,,9/10/2025,1,1.0,1,1,2.0,0,1,,0,Bajo,,60,2
8237,Joellyn,224249009,1.0,9/10/2025,1,0.0,1,1,2.0,0,0,,1,Alto,42.0,48,1
8106,Agneta,960297951,,9/10/2025,1,0.0,0,0,2.0,0,0,,1,Alto,,9,0
8663,Judith,868028994,3.0,9/10/2025,1,0.0,0,1,0.0,1,0,,0,Bajo,79.0,63,2
8116,Margareta,162888374,1.0,9/10/2025,1,1.0,0,0,3.0,1,0,,2,Bajo,46.0,41,1
8920,Mel,103343930,0.0,9/10/2025,1,1.0,0,0,2.0,3,0,,1,Moderado,26.0,42,1
8805,Anya,916248386,3.0,9/10/2025,1,1.0,0,0,2.0,0,1,,1,Alto,90.0,51,2
8898,Lucila,543341406,2.0,9/10/2025,1,0.0,0,0,1.0,2,1,,0,Moderado,57.0,23,1
8217,Dayle,961859890,2.0,9/10/2025,1,1.0,1,1,3.0,1,1,,0,Moderado,56.0,71,2
8926,Julienne,179877742,3.0,9/10/2025,1,1.0,0,0,1.0,1,0,,2,Bajo,86.0,64,2
8391,Kiley,735942691,0.0,9/10/2025,1,0.0,1,0,1.0,1,1,,1,Alto,34.0,17,0
8844,Concettina,491573631,3.0,9/10/2025,1,0.0,1,0,2.0,3,1,,1,Bajo,80.0,38,1
8725,Blanca,809983980,0.0,9/10/2025,1,1.0,1,0,2.0,2,1,,0,Bajo,34.0,35,1
8796,Babita,756300752,3.0,9/10/2025,1,0.0,0,0,0.0,1,0,,0,Bajo,90.0,33,1
8274,Bettye,666950310,,9/10/2025,1,1.0,0,1,3.0,0,0,,1,Moderado,,61,2
8021,Lindi,371433350,3.0,9/10/2025,1,1.0,0,1,0.0,1,1,,2,Bajo,100.0,93,2
8525,Fidelia,207263451,3.0,9/10/2025,1,0.0,0,0,,3,0,,0,Bajo,95.0,39,1
8622,Isidora,869119034,0.0,9/10/2025,1,0.0,1,0,0.0,0,0,,0,Moderado,32.0,15,0
8671,Delia,856095313,3.0,9/10/2025,1,,1,0,2.0,2,0,,0,Moderado,87.0,33,1
8005,Sharai,632568952,3.0,9/10/2025,1,1.0,1,1,1.0,2,0,,2,Moderado,68.0,101,2
8429,Dominica,209099373,3.0,9/10/2025,1,1.0,0,0,0.0,1,0,,1,Bajo,71.0,63,2
8456,Edyth,604775719,3.0,9/10/2025,1,0.0,0,1,3.0,2,0,,0,Alto,81.0,56,2
8327,Nelie,505618168,0.0,9/10/2025,1,0.0,0,1,2.0,1,1,,1,Bajo,38.0,38,1
8577,Datha,385335434,3.0,9/10/2025,1,0.0,1,1,3.0,3,1,,1,Alto,82.0,65,2
8086,Veda,568507247,3.0,9/10/2025,1,1.0,1,1,1.0,0,0,,0,Moderado,70.0,88,2
8374,Cybil,570444226,0.0,9/10/2025,1,1.0,0,0,2.0,1,0,,0,Moderado,22.0,31,1
8831,Sherry,385822770,3.0,9/10/2025,1,1.0,1,0,0.0,3,0,,1,Bajo,77.0,73,2
8275,Cicily,649021924,3.0,9/10/2025,1,,1,1,2.0,0,0,,1,Alto,75.0,63,2
8768,Izabel,259754601,0.0,9/10/2025,1,1.0,0,1,1.0,3,0,,2,Moderado,38.0,80,2
8782,Jordana,482171257,3.0,9/10/2025,1,0.0,1,1,0.0,2,0,,0,Alto,80.0,70,2
8891,Rivi,520515601,1.0,9/10/2025,1,1.0,0,0,2.0,0,0,,2,Moderado,47.0,42,1
8820,Masha,894134971,0.0,9/10/2025,1,0.0,1,1,3.0,3,0,,0,Moderado,21.0,43,1
8309,Liane,119560660,3.0,9/10/2025,1,1.0,1,1,1.0,3,1,,1,Alto,95.0,98,2
8372,Shirlee,916964918,3.0,9/10/2025,1,0.0,0,1,1.0,1,0,,1,Moderado,81.0,66,2
8301,Savina,459755498,2.0,9/10/2025,1,0.0,0,1,3.0,3,0,,2,Moderado,52.0,59,2
8925,Ange,768295713,0.0,9/10/2025,1,1.0,0,0,1.0,0,1,,0,Alto,27.0,31,1
8776,Anabella,613337708,2.0,9/10/2025,1,1.0,0,1,0.0,2,0,,0,Alto,54.0,83,2
8434,Dianne,788700404,3.0,9/10/2025,1,1.0,0,1,0.0,0,1,,2,Alto,92.0,91,2
8513,Esme,741556787,0.0,9/10/2025,1,0.0,0,0,3.0,1,0,,2,Bajo,26.0,11,0
8643,Malanie,939031623,2.0,9/10/2025,1,0.0,0,1,,1,0,,2,Moderado,55.0,63,2
8063,Lindie,465423452,0.0,9/10/2025,1,0.0,1,0,,1,0,,2,Moderado,34.0,25,1
8332,Moina,299582804,0.0,9/10/2025,1,,1,0,,2,1,,0,Moderado,25.0,17,0
8809,Teddy,965402982,1.0,9/10/2025,1,0.0,0,0,0.0,1,0,,0,Alto,41.0,18,0
8262,Lorianna,630578982,1.0,9/10/2025,1,1.0,1,1,0.0,3,1,,1,Alto,45.0,85,2
8081,Annalise,140766059,3.0,9/10/2025,1,1.0,0,1,1.0,3,1,,2,Moderado,68.0,97,2
8106,Viviana,885552757,0.0,9/10/2025,1,1.0,1,0,0.0,0,0,,2,Moderado,39.0,48,1
8415,Reiko,112008485,3.0,9/10/2025,1,0.0,0,0,2.0,3,1,,1,Alto,91.0,34,1
8320,Albina,380555340,3.0,9/10/2025,1,0.0,1,1,1.0,1,1,,0,Alto,78.0,62,2
8346,Amandie,756935664,,9/10/2025,1,0.0,0,0,0.0,1,1,,1,Bajo,,15,0
8005,Hyacintha,501697742,0.0,9/10/2025,1,0.0,1,1,1.0,3,0,,0,Alto,30.0,51,2
8098,Maressa,190586780,3.0,9/10/2025,1,1.0,1,0,0.0,1,0,,0,Alto,62.0,62,2
8244,Nance,615595074,2.0,9/10/2025,1,0.0,1,1,3.0,2,0,,1,Bajo,52.0,57,2
8639,Arlena,402142231,0.0,9/10/2025,1,1.0,1,1,3.0,2,1,,0,Alto,34.0,62,2
8434,Olive,678640010,0.0,9/10/2025,1,1.0,0,0,2.0,1,0,,0,Moderado,39.0,31,1
8293,Geri,609579601,0.0,9/10/2025,1,1.0,0,1,2.0,3,1,,0,Alto,26.0,64,2
8828,Gladys,329242071,,9/10/2025,1,1.0,1,0,3.0,2,0,,2,Alto,,43,1
8698,Dolley,309075594,3.0,9/10/2025,1,1.0,1,1,1.0,2,0,,0,Bajo,80.0,93,2
8841,Arabel,832726945,0.0,9/10/2025,1,1.0,1,0,2.0,2,0,,0,Bajo,38.0,38,1
8698,Mildred,833078300,3.0,9/10/2025,1,0.0,1,1,0.0,0,1,,1,Alto,67.0,67,2
8012,Eugine,195937522,3.0,9/10/2025,1,1.0,0,0,1.0,1,0,,0,Bajo,74.0,56,2
8166,Dahlia,261383096,0.0,9/10/2025,1,0.0,1,1,0.0,0,1,,0,Moderado,30.0,42,1
8623,Gwenora,448872326,0.0,9/10/2025,1,1.0,0,0,0.0,0,1,,0,Alto,29.0,33,1
8319,Zilvia,615407185,3.0,9/10/2025,1,1.0,0,1,3.0,1,1,,2,Moderado,61.0,83,2
8082,Moyna,938659713,0.0,9/10/2025,1,1.0,1,1,0.0,0,0,,2,Moderado,20.0,78,2
8625,Sabrina,386425341,3.0,9/10/2025,1,0.0,1,0,2.0,2,1,,1,Moderado,67.0,35,1
8450,Ivett,674030061,3.0,9/10/2025,1,,1,1,,2,0,,0,Moderado,78.0,70,2
8498,Lina,486966639,3.0,9/10/2025,1,1.0,0,1,2.0,1,0,,1,Alto,60.0,86,2
8669,Meridith,917658804,1.0,9/10/2025,1,1.0,0,1,0.0,0,0,,1,Alto,48.0,76,2
8924,Gavrielle,724010773,0.0,9/10/2025,1,1.0,1,0,1.0,0,0,,2,Alto,19.0,46,1
8179,Luci,908503970,,9/10/2025,1,1.0,1,0,1.0,0,1,,0,Bajo,,35,1
8458,Thelma,331564535,3.0,9/10/2025,1,1.0,0,0,3.0,1,1,,1,Moderado,89.0,50,2
8857,Robena,842429273,3.0,9/10/2025,1,1.0,1,1,,2,0,,2,Moderado,94.0,103,2
8169,Octavia,749052537,2.0,9/10/2025,1,0.0,0,0,2.0,2,0,,1,Bajo,56.0,26,1
8171,Tracy,196433477,3.0,9/10/2025,1,0.0,0,1,1.0,3,1,,0,Alto,83.0,64,2
8886,Beverley,484014427,3.0,9/10/2025,1,1.0,1,1,2.0,3,1,,2,Moderado,96.0,96,2
8706,Cahra,701914986,1.0,9/10/2025,1,1.0,0,1,3.0,2,1,,1,Bajo,49.0,68,2
8217,Britte,507903424,3.0,9/10/2025,1,1.0,1,0,3.0,3,0,,2,Alto,87.0,66,2
8315,Ardelis,491664914,3.0,9/10/2025,1,0.0,0,0,0.0,0,0,,2,Bajo,91.0,39,1
8053,Milena,304924985,,9/10/2025,1,1.0,1,0,2.0,1,1,,0,Moderado,,32,1
8218,Yetta,763116429,3.0,9/10/2025,1,1.0,1,1,3.0,1,1,,0,Bajo,78.0,79,2
8102,Flory,118852304,3.0,9/10/2025,1,0.0,0,0,3.0,3,0,,2,Moderado,80.0,37,1
8294,Shelley,825465336,3.0,9/10/2025,1,0.0,0,1,3.0,0,1,,2,Moderado,98.0,56,2
8916,Gisella,473822455,2.0,9/10/2025,1,1.0,0,1,1.0,1,1,,2,Bajo,59.0,83,2
8203,Eddy,503916553,3.0,9/10/2025,1,0.0,1,0,0.0,1,0,,1,Alto,76.0,42,1
8795,Georgeanna,629419622,3.0,9/10/2025,1,0.0,1,0,3.0,2,0,,2,Alto,69.0,38,1
8222,Rosalia,546617938,2.0,9/10/2025,1,0.0,0,0,2.0,3,0,,2,Bajo,51.0,32,1
8575,Lorne,252748296,1.0,9/10/2025,1,0.0,1,1,0.0,2,0,,0,Bajo,42.0,55,2
8208,Aeriell,799011353,0.0,9/10/2025,1,0.0,0,1,0.0,2,0,,2,Moderado,37.0,54,2
8437,Xylina,958364942,,9/10/2025,1,1.0,1,0,0.0,2,0,,0,Moderado,,45,1
8328,Corabella,817214021,0.0,9/10/2025,1,1.0,0,1,3.0,2,1,,1,Moderado,26.0,63,2
